pdb_id,affinity_type,value,unit,link,experimental_pkd,comp_id,ref_seq_identity,source
4OHA,Ki,34.0,nM,,7.469,HFT,99.0,rcsb_bulk
4OHA,Ki,2100.0,nM,,5.678,HFT,99.0,rcsb_bulk
4OHA,IC50,300.0,nM,,6.523,HFT,99.0,rcsb_bulk
4OHA,Ki,2.0,nM,,8.699,HFT,99.0,rcsb_bulk
4OHA,Ki,27.0,nM,,7.569,HFT,99.0,rcsb_bulk
4OHA,Ki,430.0,nM,,6.367,HFT,99.0,rcsb_bulk
4OHA,IC50,31.0,nM,,7.509,HFT,99.0,rcsb_bulk
4OHA,IC50,33000.0,nM,,4.481,HFT,99.0,rcsb_bulk
4OHA,IC50,7690.0,nM,,5.114,HFT,99.0,rcsb_bulk
4OHA,IC50,7100.0,nM,,5.149,HFT,99.0,rcsb_bulk
4OHA,IC50,200.0,nM,,6.699,HFT,99.0,rcsb_bulk
4OHA,IC50,52.0,nM,,7.284,HFT,99.0,rcsb_bulk
4OHA,IC50,180.0,nM,,6.745,HFT,99.0,rcsb_bulk
4OHA,IC50,223.8699951171875,nM,,6.65,HFT,99.0,rcsb_bulk
4OHA,IC50,43.0,nM,,7.367,HFT,99.0,rcsb_bulk
4OK1,Ki,117.0,nM,,6.932,198,99.0,rcsb_bulk
4OK1,IC50,157.0,nM,,6.804,198,99.0,rcsb_bulk
4OK1,IC50,162.0,nM,,6.79,198,99.0,rcsb_bulk
4OK1,IC50,140.0,nM,,6.854,198,99.0,rcsb_bulk
4OK1,IC50,190.0,nM,,6.721,198,99.0,rcsb_bulk
4OK1,Ki,151.0,nM,,6.821,198,99.0,rcsb_bulk
4OK1,IC50,173.0,nM,,6.762,198,99.0,rcsb_bulk
4OK1,IC50,170.0,nM,,6.77,198,99.0,rcsb_bulk
4OK1,EC50,971.0,nM,,6.013,198,99.0,rcsb_bulk
4OK1,Ki,82.0,nM,,7.086,198,99.0,rcsb_bulk
4OK1,IC50,200.0,nM,,6.699,198,99.0,rcsb_bulk
4OK1,IC50,248.0,nM,,6.606,198,99.0,rcsb_bulk
4OK1,IC50,228.0,nM,,6.642,198,99.0,rcsb_bulk
4OK1,IC50,232.0,nM,,6.635,198,99.0,rcsb_bulk
4OK1,IC50,270.0,nM,,6.569,198,99.0,rcsb_bulk
4OK1,Ki,70.0,nM,,7.155,198,99.0,rcsb_bulk
4OK1,Ki,64.0,nM,,7.194,198,99.0,rcsb_bulk
4OK1,Ki,65.0,nM,,7.187,198,99.0,rcsb_bulk
4OK1,IC50,330.0,nM,,6.481,198,99.0,rcsb_bulk
4OK1,IC50,338.0,nM,,6.471,198,99.0,rcsb_bulk
4OK1,Ki,40.0,nM,,7.398,198,99.0,rcsb_bulk
4OK1,IC50,400.0,nM,,6.398,198,99.0,rcsb_bulk
4OK1,IC50,490.0,nM,,6.31,198,99.0,rcsb_bulk
4OK1,Ki,35.0,nM,,7.456,198,99.0,rcsb_bulk
4OK1,IC50,12000.0,nM,,4.921,198,99.0,rcsb_bulk
4OK1,EC50,4300.0,nM,,5.367,198,99.0,rcsb_bulk
4OK1,IC50,54.0,nM,,7.268,198,99.0,rcsb_bulk
4OK1,IC50,86.9000015258789,nM,,7.061,198,99.0,rcsb_bulk
4OK1,Ki,14.0,nM,,7.854,198,99.0,rcsb_bulk
4OK1,Ki,19.0,nM,,7.721,198,99.0,rcsb_bulk
4OK1,IC50,87.0,nM,,7.06,198,99.0,rcsb_bulk
4OK1,Ki,11.0,nM,,7.959,198,99.0,rcsb_bulk
4OK1,Ki,2460.0,nM,,5.609,198,99.0,rcsb_bulk
4OK1,IC50,128.0,nM,,6.893,198,99.0,rcsb_bulk
4OK1,IC50,120.0,nM,,6.921,198,99.0,rcsb_bulk
4OK1,IC50,117.0,nM,,6.932,198,99.0,rcsb_bulk
4OK1,IC50,3000.0,nM,,5.523,198,99.0,rcsb_bulk
4OK1,IC50,10.0,nM,,8.0,198,99.0,rcsb_bulk
4OK1,Ki,1250.0,nM,,5.903,198,99.0,rcsb_bulk
4OK1,IC50,3690.0,nM,,5.433,198,99.0,rcsb_bulk
4OK1,IC50,25.0,nM,,7.602,198,99.0,rcsb_bulk
4OK1,IC50,637.0,nM,,6.196,198,99.0,rcsb_bulk
4OK1,IC50,600.0,nM,,6.222,198,99.0,rcsb_bulk
4OK1,IC50,550.0,nM,,6.26,198,99.0,rcsb_bulk
4OK1,IC50,725.0,nM,,6.14,198,99.0,rcsb_bulk
4OK1,IC50,100000.0,nM,,4.0,198,99.0,rcsb_bulk
4OK1,Ki,509.0,nM,,6.293,198,99.0,rcsb_bulk
4OK1,IC50,670.0,nM,,6.174,198,99.0,rcsb_bulk
4OK1,IC50,889.0,nM,,6.051,198,99.0,rcsb_bulk
4OK1,IC50,890.0,nM,,6.051,198,99.0,rcsb_bulk
4OK1,IC50,850.0,nM,,6.071,198,99.0,rcsb_bulk
4OK1,Ki,330.0,nM,,6.481,198,99.0,rcsb_bulk
4OK1,IC50,1300.0,nM,,5.886,198,99.0,rcsb_bulk
4OK1,EC50,10000.0,nM,,5.0,198,99.0,rcsb_bulk
4OK1,EC50,157.0,nM,,6.804,198,99.0,rcsb_bulk
4OK1,Ki,160.0,nM,,6.796,198,99.0,rcsb_bulk
4OKT,IC50,87.0,nM,,7.06,198,99.0,rcsb_bulk
4OKT,Ki,40.0,nM,,7.398,198,99.0,rcsb_bulk
4OKT,Ki,70.0,nM,,7.155,198,99.0,rcsb_bulk
4OKT,Ki,65.0,nM,,7.187,198,99.0,rcsb_bulk
4OKT,Ki,64.0,nM,,7.194,198,99.0,rcsb_bulk
4OKT,IC50,117.0,nM,,6.932,198,99.0,rcsb_bulk
4OKT,IC50,120.0,nM,,6.921,198,99.0,rcsb_bulk
4OKT,IC50,128.0,nM,,6.893,198,99.0,rcsb_bulk
4OKT,IC50,140.0,nM,,6.854,198,99.0,rcsb_bulk
4OKT,IC50,157.0,nM,,6.804,198,99.0,rcsb_bulk
4OKT,IC50,162.0,nM,,6.79,198,99.0,rcsb_bulk
4OKT,IC50,170.0,nM,,6.77,198,99.0,rcsb_bulk
4OKT,IC50,173.0,nM,,6.762,198,99.0,rcsb_bulk
4OKT,IC50,190.0,nM,,6.721,198,99.0,rcsb_bulk
4OKT,IC50,200.0,nM,,6.699,198,99.0,rcsb_bulk
4OKT,Ki,35.0,nM,,7.456,198,99.0,rcsb_bulk
4OKT,IC50,86.9000015258789,nM,,7.061,198,99.0,rcsb_bulk
4OKT,IC50,228.0,nM,,6.642,198,99.0,rcsb_bulk
4OKT,IC50,232.0,nM,,6.635,198,99.0,rcsb_bulk
4OKT,IC50,248.0,nM,,6.606,198,99.0,rcsb_bulk
4OKT,Ki,11.0,nM,,7.959,198,99.0,rcsb_bulk
4OKT,Ki,2460.0,nM,,5.609,198,99.0,rcsb_bulk
4OKT,Ki,19.0,nM,,7.721,198,99.0,rcsb_bulk
4OKT,IC50,25.0,nM,,7.602,198,99.0,rcsb_bulk
4OKT,Ki,14.0,nM,,7.854,198,99.0,rcsb_bulk
4OKT,Ki,1250.0,nM,,5.903,198,99.0,rcsb_bulk
4OKT,IC50,12000.0,nM,,4.921,198,99.0,rcsb_bulk
4OKT,EC50,971.0,nM,,6.013,198,99.0,rcsb_bulk
4OKT,IC50,54.0,nM,,7.268,198,99.0,rcsb_bulk
4OKT,IC50,1300.0,nM,,5.886,198,99.0,rcsb_bulk
4OKT,EC50,4300.0,nM,,5.367,198,99.0,rcsb_bulk
4OKT,Ki,330.0,nM,,6.481,198,99.0,rcsb_bulk
4OKT,IC50,3000.0,nM,,5.523,198,99.0,rcsb_bulk
4OKT,Ki,509.0,nM,,6.293,198,99.0,rcsb_bulk
4OKT,IC50,3690.0,nM,,5.433,198,99.0,rcsb_bulk
4OKT,IC50,10.0,nM,,8.0,198,99.0,rcsb_bulk
4OKT,IC50,270.0,nM,,6.569,198,99.0,rcsb_bulk
4OKT,IC50,330.0,nM,,6.481,198,99.0,rcsb_bulk
4OKT,IC50,338.0,nM,,6.471,198,99.0,rcsb_bulk
4OKT,EC50,157.0,nM,,6.804,198,99.0,rcsb_bulk
4OKT,Ki,160.0,nM,,6.796,198,99.0,rcsb_bulk
4OKT,IC50,400.0,nM,,6.398,198,99.0,rcsb_bulk
4OKT,IC50,490.0,nM,,6.31,198,99.0,rcsb_bulk
4OKT,IC50,550.0,nM,,6.26,198,99.0,rcsb_bulk
4OKT,IC50,600.0,nM,,6.222,198,99.0,rcsb_bulk
4OKT,IC50,100000.0,nM,,4.0,198,99.0,rcsb_bulk
4OKT,IC50,637.0,nM,,6.196,198,99.0,rcsb_bulk
4OKT,IC50,670.0,nM,,6.174,198,99.0,rcsb_bulk
4OKT,Ki,82.0,nM,,7.086,198,99.0,rcsb_bulk
4OKT,IC50,725.0,nM,,6.14,198,99.0,rcsb_bulk
4OKT,Ki,151.0,nM,,6.821,198,99.0,rcsb_bulk
4OKT,IC50,850.0,nM,,6.071,198,99.0,rcsb_bulk
4OKT,IC50,889.0,nM,,6.051,198,99.0,rcsb_bulk
4OKT,IC50,890.0,nM,,6.051,198,99.0,rcsb_bulk
4OKT,Ki,117.0,nM,,6.932,198,99.0,rcsb_bulk
4OKT,EC50,10000.0,nM,,5.0,198,99.0,rcsb_bulk
4OKW,IC50,228.0,nM,,6.642,198,99.0,rcsb_bulk
4OKW,IC50,232.0,nM,,6.635,198,99.0,rcsb_bulk
4OKW,IC50,248.0,nM,,6.606,198,99.0,rcsb_bulk
4OKW,IC50,200.0,nM,,6.699,198,99.0,rcsb_bulk
4OKW,Ki,151.0,nM,,6.821,198,99.0,rcsb_bulk
4OKW,IC50,190.0,nM,,6.721,198,99.0,rcsb_bulk
4OKW,Ki,160.0,nM,,6.796,198,99.0,rcsb_bulk
4OKW,IC50,162.0,nM,,6.79,198,99.0,rcsb_bulk
4OKW,IC50,157.0,nM,,6.804,198,99.0,rcsb_bulk
4OKW,IC50,170.0,nM,,6.77,198,99.0,rcsb_bulk
4OKW,IC50,173.0,nM,,6.762,198,99.0,rcsb_bulk
4OKW,IC50,128.0,nM,,6.893,198,99.0,rcsb_bulk
4OKW,IC50,140.0,nM,,6.854,198,99.0,rcsb_bulk
4OKW,IC50,117.0,nM,,6.932,198,99.0,rcsb_bulk
4OKW,IC50,120.0,nM,,6.921,198,99.0,rcsb_bulk
4OKW,Ki,82.0,nM,,7.086,198,99.0,rcsb_bulk
4OKW,IC50,87.0,nM,,7.06,198,99.0,rcsb_bulk
4OKW,Ki,117.0,nM,,6.932,198,99.0,rcsb_bulk
4OKW,EC50,971.0,nM,,6.013,198,99.0,rcsb_bulk
4OKW,IC50,12000.0,nM,,4.921,198,99.0,rcsb_bulk
4OKW,IC50,54.0,nM,,7.268,198,99.0,rcsb_bulk
4OKW,IC50,25.0,nM,,7.602,198,99.0,rcsb_bulk
4OKW,Ki,330.0,nM,,6.481,198,99.0,rcsb_bulk
4OKW,Ki,509.0,nM,,6.293,198,99.0,rcsb_bulk
4OKW,Ki,11.0,nM,,7.959,198,99.0,rcsb_bulk
4OKW,IC50,3690.0,nM,,5.433,198,99.0,rcsb_bulk
4OKW,IC50,10.0,nM,,8.0,198,99.0,rcsb_bulk
4OKW,Ki,2460.0,nM,,5.609,198,99.0,rcsb_bulk
4OKW,IC50,3000.0,nM,,5.523,198,99.0,rcsb_bulk
4OKW,EC50,157.0,nM,,6.804,198,99.0,rcsb_bulk
4OKW,Ki,14.0,nM,,7.854,198,99.0,rcsb_bulk
4OKW,Ki,1250.0,nM,,5.903,198,99.0,rcsb_bulk
4OKW,IC50,1300.0,nM,,5.886,198,99.0,rcsb_bulk
4OKW,EC50,10000.0,nM,,5.0,198,99.0,rcsb_bulk
4OKW,IC50,889.0,nM,,6.051,198,99.0,rcsb_bulk
4OKW,IC50,890.0,nM,,6.051,198,99.0,rcsb_bulk
4OKW,Ki,40.0,nM,,7.398,198,99.0,rcsb_bulk
4OKW,IC50,850.0,nM,,6.071,198,99.0,rcsb_bulk
4OKW,IC50,670.0,nM,,6.174,198,99.0,rcsb_bulk
4OKW,IC50,637.0,nM,,6.196,198,99.0,rcsb_bulk
4OKW,Ki,64.0,nM,,7.194,198,99.0,rcsb_bulk
4OKW,Ki,65.0,nM,,7.187,198,99.0,rcsb_bulk
4OKW,IC50,725.0,nM,,6.14,198,99.0,rcsb_bulk
4OKW,Ki,70.0,nM,,7.155,198,99.0,rcsb_bulk
4OKW,IC50,100000.0,nM,,4.0,198,99.0,rcsb_bulk
4OKW,IC50,600.0,nM,,6.222,198,99.0,rcsb_bulk
4OKW,IC50,550.0,nM,,6.26,198,99.0,rcsb_bulk
4OKW,IC50,86.9000015258789,nM,,7.061,198,99.0,rcsb_bulk
4OKW,EC50,4300.0,nM,,5.367,198,99.0,rcsb_bulk
4OKW,IC50,490.0,nM,,6.31,198,99.0,rcsb_bulk
4OKW,IC50,400.0,nM,,6.398,198,99.0,rcsb_bulk
4OKW,Ki,19.0,nM,,7.721,198,99.0,rcsb_bulk
4OKW,IC50,330.0,nM,,6.481,198,99.0,rcsb_bulk
4OKW,Ki,35.0,nM,,7.456,198,99.0,rcsb_bulk
4OKW,IC50,338.0,nM,,6.471,198,99.0,rcsb_bulk
4OKW,IC50,270.0,nM,,6.569,198,99.0,rcsb_bulk
4OKX,IC50,54.0,nM,,7.268,198,99.0,rcsb_bulk
4OKX,Ki,40.0,nM,,7.398,198,99.0,rcsb_bulk
4OKX,Ki,35.0,nM,,7.456,198,99.0,rcsb_bulk
4OKX,IC50,12000.0,nM,,4.921,198,99.0,rcsb_bulk
4OKX,Ki,64.0,nM,,7.194,198,99.0,rcsb_bulk
4OKX,Ki,65.0,nM,,7.187,198,99.0,rcsb_bulk
4OKX,Ki,19.0,nM,,7.721,198,99.0,rcsb_bulk
4OKX,IC50,86.9000015258789,nM,,7.061,198,99.0,rcsb_bulk
4OKX,IC50,25.0,nM,,7.602,198,99.0,rcsb_bulk
4OKX,IC50,228.0,nM,,6.642,198,99.0,rcsb_bulk
4OKX,Ki,2460.0,nM,,5.609,198,99.0,rcsb_bulk
4OKX,IC50,232.0,nM,,6.635,198,99.0,rcsb_bulk
4OKX,IC50,190.0,nM,,6.721,198,99.0,rcsb_bulk
4OKX,IC50,200.0,nM,,6.699,198,99.0,rcsb_bulk
4OKX,Ki,11.0,nM,,7.959,198,99.0,rcsb_bulk
4OKX,Ki,14.0,nM,,7.854,198,99.0,rcsb_bulk
4OKX,IC50,157.0,nM,,6.804,198,99.0,rcsb_bulk
4OKX,IC50,162.0,nM,,6.79,198,99.0,rcsb_bulk
4OKX,IC50,170.0,nM,,6.77,198,99.0,rcsb_bulk
4OKX,IC50,173.0,nM,,6.762,198,99.0,rcsb_bulk
4OKX,IC50,128.0,nM,,6.893,198,99.0,rcsb_bulk
4OKX,IC50,140.0,nM,,6.854,198,99.0,rcsb_bulk
4OKX,Ki,1250.0,nM,,5.903,198,99.0,rcsb_bulk
4OKX,IC50,117.0,nM,,6.932,198,99.0,rcsb_bulk
4OKX,IC50,120.0,nM,,6.921,198,99.0,rcsb_bulk
4OKX,IC50,87.0,nM,,7.06,198,99.0,rcsb_bulk
4OKX,EC50,971.0,nM,,6.013,198,99.0,rcsb_bulk
4OKX,IC50,889.0,nM,,6.051,198,99.0,rcsb_bulk
4OKX,IC50,890.0,nM,,6.051,198,99.0,rcsb_bulk
4OKX,IC50,725.0,nM,,6.14,198,99.0,rcsb_bulk
4OKX,IC50,850.0,nM,,6.071,198,99.0,rcsb_bulk
4OKX,IC50,600.0,nM,,6.222,198,99.0,rcsb_bulk
4OKX,IC50,637.0,nM,,6.196,198,99.0,rcsb_bulk
4OKX,IC50,670.0,nM,,6.174,198,99.0,rcsb_bulk
4OKX,IC50,490.0,nM,,6.31,198,99.0,rcsb_bulk
4OKX,IC50,100000.0,nM,,4.0,198,99.0,rcsb_bulk
4OKX,IC50,550.0,nM,,6.26,198,99.0,rcsb_bulk
4OKX,Ki,330.0,nM,,6.481,198,99.0,rcsb_bulk
4OKX,EC50,4300.0,nM,,5.367,198,99.0,rcsb_bulk
4OKX,IC50,400.0,nM,,6.398,198,99.0,rcsb_bulk
4OKX,IC50,330.0,nM,,6.481,198,99.0,rcsb_bulk
4OKX,IC50,338.0,nM,,6.471,198,99.0,rcsb_bulk
4OKX,IC50,248.0,nM,,6.606,198,99.0,rcsb_bulk
4OKX,Ki,509.0,nM,,6.293,198,99.0,rcsb_bulk
4OKX,IC50,270.0,nM,,6.569,198,99.0,rcsb_bulk
4OKX,IC50,10.0,nM,,8.0,198,99.0,rcsb_bulk
4OKX,Ki,160.0,nM,,6.796,198,99.0,rcsb_bulk
4OKX,Ki,151.0,nM,,6.821,198,99.0,rcsb_bulk
4OKX,IC50,3690.0,nM,,5.433,198,99.0,rcsb_bulk
4OKX,IC50,3000.0,nM,,5.523,198,99.0,rcsb_bulk
4OKX,EC50,157.0,nM,,6.804,198,99.0,rcsb_bulk
4OKX,Ki,82.0,nM,,7.086,198,99.0,rcsb_bulk
4OKX,Ki,70.0,nM,,7.155,198,99.0,rcsb_bulk
4OKX,Ki,117.0,nM,,6.932,198,99.0,rcsb_bulk
4OKX,IC50,1300.0,nM,,5.886,198,99.0,rcsb_bulk
4OKX,EC50,10000.0,nM,,5.0,198,99.0,rcsb_bulk
4POH,EC50,620.0,nM,,6.208,2VR,100.0,rcsb_bulk
4POH,EC50,880.0,nM,,6.056,2VR,99.0,rcsb_bulk
4POH,Kd,2330.0,nM,,5.633,2VR,100.0,rcsb_bulk
4POH,Kd,10.0,nM,,8.0,2VR,100.0,rcsb_bulk
4POJ,Kd,1860.0,nM,,5.73,2VP,100.0,rcsb_bulk
4POJ,EC50,160.0,nM,,6.796,2VP,100.0,rcsb_bulk
4POJ,Kd,8.0,nM,,8.097,2VP,100.0,rcsb_bulk
4POJ,EC50,1000.0,nM,,6.0,2VP,99.0,rcsb_bulk
4PP3,EC50,100.0,nM,,7.0,2VZ,100.0,rcsb_bulk
4PP3,EC50,110.0,nM,,6.959,2VZ,99.0,rcsb_bulk
4PP3,Kd,15.0,nM,,7.824,2VZ,100.0,rcsb_bulk
4PP3,Kd,1750.0,nM,,5.757,2VZ,100.0,rcsb_bulk
4RMH,IC50,120.0,nM,,6.921,3TE,100.0,rcsb_bulk
4RMH,IC50,210.0,nM,,6.678,3TE,100.0,rcsb_bulk
4RMH,IC50,3380.0,nM,,5.471,3TE,100.0,rcsb_bulk
4RMH,IC50,3388.0,nM,,5.47,3TE,100.0,rcsb_bulk
4RMH,IC50,440.0,nM,,6.357,3TE,100.0,rcsb_bulk
4RMH,IC50,400.0,nM,,6.398,3TE,100.0,rcsb_bulk
4RMH,IC50,700.0,nM,,6.155,3TE,100.0,rcsb_bulk
4RMH,IC50,300.0,nM,,6.523,3TE,100.0,rcsb_bulk
4RMH,IC50,600.0,nM,,6.222,3TE,100.0,rcsb_bulk
4RMH,IC50,10000.0,nM,,5.0,3TE,100.0,rcsb_bulk
4RMH,IC50,140.0,nM,,6.854,3TE,100.0,rcsb_bulk
4RMD,EC50,19.0,nM,,7.721,3SW,100.0,rcsb_bulk
4RMD,Kd,35.0,nM,,7.456,3SW,100.0,rcsb_bulk
4UDD,Ki,0.3100000023841858,nM,,9.509,CV7,98.0,rcsb_bulk
4UDD,IC50,2.0,nM,,8.699,CV7,98.0,rcsb_bulk
4V2V,IC50,250000.0,nM,,3.602,OGA,100.0,rcsb_bulk
4V2V,IC50,85000.0,nM,,4.071,OGA,100.0,rcsb_bulk
4V2W,IC50,250000.0,nM,,3.602,OGA,100.0,rcsb_bulk
4V2W,IC50,85000.0,nM,,4.071,OGA,100.0,rcsb_bulk
4WLB,EC50,520.0,nM,,6.284,3QQ,100.0,rcsb_bulk
4WLB,IC50,180.0,nM,,6.745,3QQ,100.0,rcsb_bulk
4WPF,EC50,69.0,nM,,7.161,3SN,100.0,rcsb_bulk
4WPF,IC50,249.0,nM,,6.604,3SN,100.0,rcsb_bulk
4WPF,IC50,250.0,nM,,6.602,3SN,100.0,rcsb_bulk
4WQP,EC50,120.0,nM,,6.921,3SX,100.0,rcsb_bulk
4WQP,EC50,57.0,nM,,7.244,3SX,100.0,rcsb_bulk
4WQP,IC50,47.0,nM,,7.328,3SX,100.0,rcsb_bulk
4ZN7,Ki,0.20000000298023224,nM,,9.699,DES,99.0,rcsb_bulk
4ZN7,Ki,0.12800000607967377,nM,,9.893,DES,99.0,rcsb_bulk
4ZN7,EC50,0.10999999940395355,nM,,9.959,DES,99.0,rcsb_bulk
4ZN7,Ki,0.49000000953674316,nM,,9.31,DES,99.0,rcsb_bulk
4ZN7,Ki,0.12600000202655792,nM,,9.9,DES,99.0,rcsb_bulk
4ZN7,IC50,3.0,nM,,8.523,DES,99.0,rcsb_bulk
4ZN7,IC50,12.0,nM,,7.921,DES,99.0,rcsb_bulk
4ZN7,IC50,770.0,nM,,6.114,DES,99.0,rcsb_bulk
4ZN7,EC50,0.05999999865889549,nM,,10.222,DES,99.0,rcsb_bulk
4ZN7,IC50,0.699999988079071,nM,,9.155,DES,99.0,rcsb_bulk
4ZN7,EC50,0.007000000216066837,nM,,11.155,DES,99.0,rcsb_bulk
4ZN7,EC50,2.5,nM,,8.602,DES,99.0,rcsb_bulk
4ZN7,IC50,0.33000001311302185,nM,,9.481,DES,99.0,rcsb_bulk
4ZN7,EC50,0.20000000298023224,nM,,9.699,DES,99.0,rcsb_bulk
5AB0,Ki,47000.0,nM,,4.328,2X0,99.0,rcsb_bulk
5APH,IC50,60.0,nM,,7.222,VYI,100.0,rcsb_bulk
5APJ,IC50,40.0,nM,,7.398,76E,100.0,rcsb_bulk
5APK,IC50,40.0,nM,,7.398,76E,100.0,rcsb_bulk
5BTG,IC50,28000.0,nM,,4.553,LFX,100.0,rcsb_bulk
5BTG,IC50,16600.0,nM,,4.78,LFX,100.0,rcsb_bulk
5CJ6,EC50,0.49900001287460327,nM,,9.302,51Y,100.0,rcsb_bulk
5CJ6,Ki,2.0,nM,,8.699,51Y,100.0,rcsb_bulk
5EI3,Kd,56500.0,nM,,4.248,5O8,100.0,rcsb_bulk
5EI3,IC50,12600.0,nM,,4.9,5O8,100.0,rcsb_bulk
5EC9,EC50,6.300000190734863,nM,,8.201,5LO,100.0,rcsb_bulk
5EC9,EC50,6.309999942779541,nM,,8.2,5LO,100.0,rcsb_bulk
5FWE,IC50,250000.0,nM,,3.602,OGA,100.0,rcsb_bulk
5FWE,IC50,85000.0,nM,,4.071,OGA,100.0,rcsb_bulk
5G3J,IC50,1.2000000476837158,nM,,8.921,E7T,98.0,rcsb_bulk
5G3J,IC50,10.0,nM,,8.0,E7T,98.0,rcsb_bulk
5G3J,IC50,6.300000190734863,nM,,8.201,E7T,98.0,rcsb_bulk
5G3J,IC50,63.0,nM,,7.201,E7T,98.0,rcsb_bulk
5GTO,IC50,21000.0,nM,,4.678,MYR,100.0,rcsb_bulk
5GTP,IC50,21000.0,nM,,4.678,MYR,100.0,rcsb_bulk
5H15,IC50,1570.0,nM,,5.804,LQD,100.0,rcsb_bulk
5H15,Ki,600.0,nM,,6.222,LQD,100.0,rcsb_bulk
5H15,Ki,1200.0,nM,,5.921,LQD,100.0,rcsb_bulk
5H15,Kd,38000.0,nM,,4.42,LQD,100.0,rcsb_bulk
5H17,IC50,890.0,nM,,6.051,LQE,100.0,rcsb_bulk
5H17,IC50,2500.0,nM,,5.602,LQE,100.0,rcsb_bulk
5H19,IC50,3280.0,nM,,5.484,LQF,100.0,rcsb_bulk
5H19,IC50,4030.0,nM,,5.395,LQF,100.0,rcsb_bulk
5H19,IC50,320.0,nM,,6.495,LQF,100.0,rcsb_bulk
5H19,IC50,620.0,nM,,6.208,LQF,100.0,rcsb_bulk
5H24,IC50,1000.0,nM,,6.0,LQG,100.0,rcsb_bulk
5HJS,EC50,420.0,nM,,6.377,668,100.0,rcsb_bulk
5HJS,EC50,830.0,nM,,6.081,668,100.0,rcsb_bulk
5J2M,IC50,263.0,nM,,6.58,6FN,97.0,rcsb_bulk
5KR9,IC50,11.0,nM,,7.959,CUE,99.0,rcsb_bulk
5KR9,IC50,75.69999694824219,nM,,7.121,CUE,99.0,rcsb_bulk
5L11,EC50,600.0,nM,,6.222,RJW,99.0,rcsb_bulk
5L11,Ki,374.0,nM,,6.427,RJW,99.0,rcsb_bulk
5L11,EC50,1500.0,nM,,5.824,RJW,99.0,rcsb_bulk
5L11,Ki,400.0,nM,,6.398,RJW,99.0,rcsb_bulk
5L11,EC50,251.19000244140625,nM,,6.6,RJW,99.0,rcsb_bulk
5L11,EC50,1100.0,nM,,5.959,RJW,99.0,rcsb_bulk
5L3O,Ki,46.0,nM,,7.337,4SO,100.0,rcsb_bulk
5L3O,IC50,880.0,nM,,6.056,4SO,100.0,rcsb_bulk
5L3O,IC50,15000.0,nM,,4.824,4SO,100.0,rcsb_bulk
5L3O,Kd,890.0,nM,,6.051,4SO,100.0,rcsb_bulk
5L3O,Ki,40.0,nM,,7.398,4SO,100.0,rcsb_bulk
5L3O,Ki,33.0,nM,,7.481,4SO,100.0,rcsb_bulk
5L3O,Ki,133.0,nM,,6.876,4SO,100.0,rcsb_bulk
5L3O,Ki,258.0,nM,,6.588,4SO,100.0,rcsb_bulk
5L3O,Ki,260.0,nM,,6.585,4SO,100.0,rcsb_bulk
5L70,Ki,46.0,nM,,7.337,4SO,100.0,rcsb_bulk
5L70,Kd,890.0,nM,,6.051,4SO,100.0,rcsb_bulk
5L70,IC50,880.0,nM,,6.056,4SO,100.0,rcsb_bulk
5L70,IC50,15000.0,nM,,4.824,4SO,100.0,rcsb_bulk
5L70,Ki,40.0,nM,,7.398,4SO,100.0,rcsb_bulk
5L70,Ki,33.0,nM,,7.481,4SO,100.0,rcsb_bulk
5L70,Ki,133.0,nM,,6.876,4SO,100.0,rcsb_bulk
5L70,Ki,258.0,nM,,6.588,4SO,100.0,rcsb_bulk
5L70,Ki,260.0,nM,,6.585,4SO,100.0,rcsb_bulk
5L9V,Kd,2800.0,nM,,5.553,OGA,98.0,rcsb_bulk
5L9V,IC50,6200.0,nM,,5.208,OGA,98.0,rcsb_bulk
5L9V,Kd,3000.0,nM,,5.523,OGA,98.0,rcsb_bulk
5L9V,IC50,5600.0,nM,,5.252,OGA,98.0,rcsb_bulk
5L9V,IC50,26000.0,nM,,4.585,OGA,98.0,rcsb_bulk
5L9V,IC50,8000.0,nM,,5.097,OGA,98.0,rcsb_bulk
5L9V,Kd,2000.0,nM,,5.699,OGA,98.0,rcsb_bulk
5L9V,IC50,20000.0,nM,,4.699,OGA,98.0,rcsb_bulk
5L9V,Kd,3400.0,nM,,5.469,OGA,98.0,rcsb_bulk
5L9V,Ki,8000.0,nM,,5.097,OGA,98.0,rcsb_bulk
5L9V,Kd,3100.0,nM,,5.509,OGA,98.0,rcsb_bulk
5L9V,IC50,18500.0,nM,,4.733,OGA,98.0,rcsb_bulk
5LAS,IC50,6200.0,nM,,5.208,OGA,97.0,rcsb_bulk
5LAS,Kd,3000.0,nM,,5.523,OGA,97.0,rcsb_bulk
5LAS,IC50,26000.0,nM,,4.585,OGA,97.0,rcsb_bulk
5LAS,Kd,3100.0,nM,,5.509,OGA,97.0,rcsb_bulk
5LAS,Kd,2800.0,nM,,5.553,OGA,97.0,rcsb_bulk
5LAS,IC50,5600.0,nM,,5.252,OGA,97.0,rcsb_bulk
5LAS,Ki,8000.0,nM,,5.097,OGA,97.0,rcsb_bulk
5LAS,IC50,20000.0,nM,,4.699,OGA,97.0,rcsb_bulk
5LAS,Kd,3400.0,nM,,5.469,OGA,97.0,rcsb_bulk
5LAS,Kd,2000.0,nM,,5.699,OGA,97.0,rcsb_bulk
